island,site,date,type,number,result,ground
saipan,naftan,5-Jul-13,disturbed,103,question,n
saipan,naftan,5-Jul-13,disturbed,104,predated,n
saipan,naftan,5-Jul-13,disturbed,105,predated,n
saipan,naftan,5-Jul-13,disturbed,106,predated,n
saipan,naftan,5-Jul-13,disturbed,107,unpredated,n
saipan,naftan,5-Jul-13,disturbed,108,unpredated,n
saipan,naftan,5-Jul-13,disturbed,109,missing,n
saipan,naftan,5-Jul-13,disturbed,110,predated,y
saipan,naftan,5-Jul-13,disturbed,111,predated,n
saipan,naftan,5-Jul-13,disturbed,112,missing,n
saipan,naftan,5-Jul-13,disturbed,113,predated,n
saipan,naftan,5-Jul-13,disturbed,114,predated,n
saipan,naftan,5-Jul-13,disturbed,115,unpredated,n
saipan,naftan,5-Jul-13,disturbed,116,unpredated,n
saipan,naftan,5-Jul-13,disturbed,117,unpredated,n
saipan,naftan,5-Jul-13,disturbed,118,unpredated,n
saipan,naftan,5-Jul-13,disturbed,119,unpredated,n
saipan,naftan,5-Jul-13,disturbed,120,unpredated,n
saipan,naftan,5-Jul-13,disturbed,121,unpredated,n
saipan,naftan,5-Jul-13,disturbed,122,missing,n
saipan,naftan,5-Jul-13,disturbed,123,predated,n
saipan,naftan,5-Jul-13,disturbed,124,missing,n
saipan,naftan,5-Jul-13,disturbed,125,predated,n
saipan,naftan,5-Jul-13,disturbed,126,missing,n
saipan,naftan,5-Jul-13,disturbed,127,predated,y
saipan,naftan,5-Jul-13,disturbed,128,predated,n
saipan,naftan,5-Jul-13,disturbed,129,predated,n
saipan,naftan,5-Jul-13,disturbed,130,missing,n
saipan,naftan,5-Jul-13,disturbed,131,predated,n
saipan,naftan,5-Jul-13,disturbed,132,predated,n
saipan,naftan,5-Jul-13,disturbed,133,missing,n
saipan,naftan,5-Jul-13,disturbed,134,unpredated,n
saipan,naftan,5-Jul-13,disturbed,135,missing,n
saipan,naftan,5-Jul-13,disturbed,136,missing,n
saipan,naftan,5-Jul-13,disturbed,137,missing,n
saipan,naftan,5-Jul-13,disturbed,138,predated,n
saipan,naftan,5-Jul-13,disturbed,139,missing,n
saipan,naftan,5-Jul-13,disturbed,140,predated,n
saipan,naftan,5-Jul-13,disturbed,141,missing,n
saipan,naftan,5-Jul-13,disturbed,142,predated,n
saipan,naftan,5-Jul-13,disturbed,143,predated,n
saipan,naftan,5-Jul-13,disturbed,144,predated,n
saipan,naftan,5-Jul-13,disturbed,145,predated,n
saipan,naftan,5-Jul-13,disturbed,146,missing,n
saipan,naftan,5-Jul-13,disturbed,147,predated,n
saipan,naftan,5-Jul-13,disturbed,148,unpredated,n
saipan,naftan,5-Jul-13,disturbed,149,unpredated,n
saipan,naftan,5-Jul-13,disturbed,150,missing,n
rota,palii,16-Jul-13,native,1,unpredated,n
rota,palii,16-Jul-13,native,2,unpredated,n
rota,palii,16-Jul-13,native,3,unpredated,n
rota,palii,16-Jul-13,native,4,predated,n
rota,palii,16-Jul-13,native,5,predated,n
rota,palii,16-Jul-13,native,6,unpredated,n
rota,palii,16-Jul-13,native,7,unpredated,n
rota,palii,16-Jul-13,native,8,unpredated,n
rota,palii,16-Jul-13,native,9,unpredated,n
rota,palii,16-Jul-13,native,10,unpredated,n
rota,palii,16-Jul-13,native,11,unpredated,n
rota,palii,16-Jul-13,native,12,unpredated,n
rota,palii,16-Jul-13,native,13,unpredated,n
rota,palii,16-Jul-13,native,14,unpredated,n
rota,palii,16-Jul-13,native,15,unpredated,n
rota,palii,16-Jul-13,native,16,unpredated,n
rota,palii,16-Jul-13,native,17,unpredated,n
rota,palii,16-Jul-13,native,18,unpredated,n
rota,palii,16-Jul-13,native,19,unpredated,n
rota,palii,16-Jul-13,native,20,unpredated,n
rota,palii,16-Jul-13,native,21,unpredated,n
rota,palii,16-Jul-13,native,22,unpredated,n
rota,palii,16-Jul-13,native,23,unpredated,n
rota,palii,16-Jul-13,native,24,unpredated,n
rota,palii,16-Jul-13,native,25,predated,n
rota,palii,16-Jul-13,native,26,predated,n
rota,palii,16-Jul-13,native,27,unpredated,n
rota,palii,16-Jul-13,native,28,unpredated,n
rota,palii,16-Jul-13,native,29,unpredated,n
rota,palii,16-Jul-13,native,30,predated,n
rota,palii,16-Jul-13,native,31,unpredated,n
rota,palii,16-Jul-13,native,32,unpredated,n
rota,palii,16-Jul-13,native,33,predated,y
rota,palii,16-Jul-13,native,34,unpredated,n
rota,palii,16-Jul-13,native,35,predated,n
rota,palii,16-Jul-13,native,36,unpredated,n
rota,palii,16-Jul-13,native,37,unpredated,n
rota,palii,16-Jul-13,native,38,unpredated,n
rota,palii,16-Jul-13,native,39,unpredated,n
rota,palii,16-Jul-13,native,40,unpredated,n
rota,palii,16-Jul-13,native,41,unpredated,n
rota,palii,16-Jul-13,native,42,unpredated,n
rota,palii,16-Jul-13,native,43,unpredated,n
rota,palii,16-Jul-13,native,44,unpredated,n
rota,palii,16-Jul-13,native,45,unpredated,n
rota,palii,16-Jul-13,native,46,unpredated,n
rota,palii,16-Jul-13,native,47,predated,y
rota,palii,16-Jul-13,native,48,unpredated,n
rota,palii,16-Jul-13,native,49,predated,n
rota,palii,16-Jul-13,native,50,predated,n
rota,palii,16-Jul-13,native,51,unpredated,n
rota,palii,16-Jul-13,native,52,predated,n
rota,palii,16-Jul-13,native,53,predated,n
rota,palii,16-Jul-13,native,54,unpredated,n
rota,palii,16-Jul-13,native,55,unpredated,n
rota,palii,16-Jul-13,native,56,predated,n
rota,palii,16-Jul-13,native,57,unpredated,n
rota,palii,16-Jul-13,native,58,unpredated,n
rota,palii,16-Jul-13,native,59,unpredated,n
rota,palii,16-Jul-13,native,60,predated,n
rota,palii,16-Jul-13,native,61,unpredated,n
rota,palii,16-Jul-13,native,62,unpredated,n
rota,palii,16-Jul-13,native,63,unpredated,n
rota,palii,16-Jul-13,native,64,predated,n
rota,palii,16-Jul-13,native,65,unpredated,n
rota,palii,16-Jul-13,native,66,unpredated,n
rota,palii,16-Jul-13,native,67,predated,n
rota,palii,16-Jul-13,native,68,unpredated,y
rota,palii,16-Jul-13,native,69,unpredated,n
rota,palii,16-Jul-13,native,70,predated,y
rota,palii,16-Jul-13,native,71,unpredated,n
rota,palii,16-Jul-13,native,72,unpredated,n
rota,palii,16-Jul-13,native,73,unpredated,n
rota,palii,16-Jul-13,native,74,unpredated,n
rota,palii,16-Jul-13,native,75,predated,n
rota,palii,16-Jul-13,native,76,unpredated,n
rota,palii,16-Jul-13,native,77,unpredated,n
rota,palii,16-Jul-13,native,78,unpredated,n
rota,palii,16-Jul-13,native,79,unpredated,n
rota,palii,16-Jul-13,native,80,unpredated,n
rota,palii,16-Jul-13,native,81,predated,n
rota,palii,16-Jul-13,native,82,unpredated,n
rota,palii,16-Jul-13,native,83,unpredated,n
rota,palii,16-Jul-13,native,84,unpredated,n
rota,palii,16-Jul-13,native,85,predated,n
rota,palii,16-Jul-13,native,86,unpredated,n
rota,palii,16-Jul-13,native,87,unpredated,n
rota,palii,16-Jul-13,native,88,unpredated,n
rota,palii,16-Jul-13,native,89,unpredated,n
rota,palii,16-Jul-13,native,90,unpredated,n
rota,palii,16-Jul-13,native,91,unpredated,n
rota,palii,16-Jul-13,native,92,predated,n
rota,palii,16-Jul-13,native,93,unpredated,n
rota,palii,16-Jul-13,native,94,predated,n
rota,palii,16-Jul-13,native,95,unpredated,n
rota,palii,16-Jul-13,native,96,unpredated,n
rota,palii,16-Jul-13,native,97,unpredated,n
rota,palii,16-Jul-13,native,98,predated,n
rota,palii,16-Jul-13,native,99,predated,n
rota,palii,16-Jul-13,native,100,unpredated,n
rota,palii,16-Jul-13,native,101,unpredated,n
rota,palii,16-Jul-13,native,102,unpredated,n
rota,palii,16-Jul-13,native,103,unpredated,n
rota,palii,16-Jul-13,native,104,unpredated,n
rota,palii,16-Jul-13,native,105,unpredated,n
rota,palii,16-Jul-13,native,106,unpredated,n
rota,palii,16-Jul-13,native,107,unpredated,n
rota,palii,16-Jul-13,native,108,question,n
rota,palii,16-Jul-13,native,109,unpredated,n
rota,palii,16-Jul-13,native,110,unpredated,n
rota,palii,16-Jul-13,native,111,predated,n
rota,palii,16-Jul-13,native,112,unpredated,n
rota,palii,16-Jul-13,native,113,question,y
rota,palii,16-Jul-13,native,114,unpredated,n
rota,palii,16-Jul-13,native,115,unpredated,n
rota,palii,16-Jul-13,native,116,unpredated,n
rota,palii,16-Jul-13,native,117,unpredated,n
rota,palii,16-Jul-13,native,118,unpredated,n
rota,palii,16-Jul-13,native,119,unpredated,n
rota,palii,16-Jul-13,native,120,predated,n
rota,palii,16-Jul-13,native,121,unpredated,n
rota,palii,16-Jul-13,native,122,unpredated,n
rota,palii,16-Jul-13,native,123,unpredated,n
rota,palii,16-Jul-13,native,124,unpredated,n
rota,palii,16-Jul-13,native,125,unpredated,n
rota,palii,16-Jul-13,native,126,unpredated,n
rota,palii,16-Jul-13,native,127,predated,y
rota,palii,16-Jul-13,native,128,unpredated,n
rota,palii,16-Jul-13,native,129,unpredated,n
rota,palii,16-Jul-13,native,130,predated,n
rota,palii,16-Jul-13,native,131,unpredated,n
rota,palii,16-Jul-13,native,132,unpredated,n
rota,palii,16-Jul-13,native,133,unpredated,n
rota,palii,16-Jul-13,native,134,unpredated,n
rota,palii,16-Jul-13,native,135,unpredated,n
rota,palii,16-Jul-13,native,136,unpredated,n
rota,palii,16-Jul-13,native,137,predated,n
rota,palii,16-Jul-13,native,138,predated,n
rota,palii,16-Jul-13,native,139,unpredated,n
rota,palii,16-Jul-13,native,140,unpredated,n
rota,palii,16-Jul-13,native,141,unpredated,n
rota,palii,16-Jul-13,native,142,unpredated,n
rota,palii,16-Jul-13,native,143,unpredated,n
rota,palii,16-Jul-13,native,144,unpredated,n
rota,palii,16-Jul-13,native,145,unpredated,n
rota,palii,16-Jul-13,native,146,predated,n
rota,palii,16-Jul-13,native,147,unpredated,n
rota,palii,16-Jul-13,native,148,unpredated,n
rota,palii,16-Jul-13,native,149,unpredated,n
rota,palii,16-Jul-13,native,150,unpredated,n
guam,southblas,31-Jul-13,native,1,unpredated,n
guam,southblas,31-Jul-13,native,2,unpredated,n
guam,southblas,31-Jul-13,native,3,unpredated,n
guam,southblas,31-Jul-13,native,4,unpredated,n
guam,southblas,31-Jul-13,native,5,unpredated,n
guam,southblas,31-Jul-13,native,6,unpredated,n
guam,southblas,31-Jul-13,native,7,unpredated,n
guam,southblas,31-Jul-13,native,8,unpredated,n
guam,southblas,31-Jul-13,native,9,unpredated,n
guam,southblas,31-Jul-13,native,10,unpredated,n
guam,southblas,31-Jul-13,native,11,unpredated,n
guam,southblas,31-Jul-13,native,12,unpredated,n
guam,southblas,31-Jul-13,native,13,unpredated,n
guam,southblas,31-Jul-13,native,14,unpredated,n
guam,southblas,31-Jul-13,native,15,unpredated,n
guam,southblas,31-Jul-13,native,16,unpredated,n
guam,southblas,31-Jul-13,native,17,unpredated,n
guam,southblas,31-Jul-13,native,18,unpredated,n
guam,southblas,31-Jul-13,native,19,unpredated,n
guam,southblas,31-Jul-13,native,20,unpredated,n
guam,southblas,31-Jul-13,native,21,unpredated,y
guam,southblas,31-Jul-13,native,22,unpredated,n
guam,southblas,31-Jul-13,native,23,unpredated,n
guam,southblas,31-Jul-13,native,24,unpredated,n
guam,southblas,31-Jul-13,native,25,unpredated,n
guam,southblas,31-Jul-13,native,26,unpredated,n
guam,southblas,31-Jul-13,native,27,unpredated,n
guam,southblas,31-Jul-13,native,28,unpredated,n
guam,southblas,31-Jul-13,native,29,unpredated,n
guam,southblas,31-Jul-13,native,30,unpredated,n
guam,southblas,31-Jul-13,native,31,unpredated,n
guam,southblas,31-Jul-13,native,32,unpredated,n
guam,southblas,31-Jul-13,native,33,unpredated,n
guam,southblas,31-Jul-13,native,34,unpredated,n
guam,southblas,31-Jul-13,native,35,unpredated,n
guam,southblas,31-Jul-13,native,36,unpredated,n
guam,southblas,31-Jul-13,native,37,unpredated,n
guam,southblas,31-Jul-13,native,38,unpredated,n
guam,southblas,31-Jul-13,native,39,unpredated,n
guam,southblas,31-Jul-13,native,40,unpredated,n
guam,southblas,31-Jul-13,native,41,unpredated,n
guam,southblas,31-Jul-13,native,42,unpredated,n
guam,southblas,31-Jul-13,native,43,unpredated,n
guam,southblas,31-Jul-13,native,44,unpredated,n
guam,southblas,31-Jul-13,native,45,unpredated,n
guam,southblas,31-Jul-13,native,46,unpredated,n
guam,southblas,31-Jul-13,native,47,unpredated,n
guam,southblas,31-Jul-13,native,48,unpredated,n
guam,southblas,31-Jul-13,native,49,unpredated,n
guam,southblas,31-Jul-13,native,50,unpredated,n
guam,southblas,31-Jul-13,native,51,unpredated,n
guam,southblas,31-Jul-13,native,52,unpredated,n
guam,southblas,31-Jul-13,native,53,unpredated,n
guam,southblas,31-Jul-13,native,54,unpredated,n
guam,southblas,31-Jul-13,native,55,predated,n
guam,southblas,31-Jul-13,native,56,unpredated,n
guam,southblas,31-Jul-13,native,57,unpredated,n
guam,southblas,31-Jul-13,native,58,unpredated,n
guam,southblas,31-Jul-13,native,59,unpredated,n
guam,southblas,31-Jul-13,native,60,unpredated,n
guam,southblas,31-Jul-13,native,61,unpredated,n
guam,southblas,31-Jul-13,native,62,unpredated,n
guam,southblas,31-Jul-13,native,63,unpredated,n
guam,southblas,31-Jul-13,native,64,unpredated,n
guam,southblas,31-Jul-13,native,65,unpredated,n
guam,southblas,31-Jul-13,native,66,unpredated,n
guam,southblas,31-Jul-13,native,67,unpredated,n
guam,southblas,31-Jul-13,native,68,unpredated,n
guam,southblas,31-Jul-13,native,69,unpredated,n
guam,southblas,31-Jul-13,native,70,unpredated,n
guam,southblas,31-Jul-13,native,71,unpredated,n
guam,southblas,31-Jul-13,native,72,unpredated,n
guam,southblas,31-Jul-13,native,73,unpredated,n
guam,southblas,31-Jul-13,native,74,unpredated,n
guam,southblas,31-Jul-13,native,75,unpredated,n
guam,southblas,31-Jul-13,native,76,unpredated,n
guam,southblas,31-Jul-13,native,77,unpredated,n
guam,southblas,31-Jul-13,native,78,unpredated,n
guam,southblas,31-Jul-13,native,79,predated,n
guam,southblas,31-Jul-13,native,80,unpredated,n
guam,southblas,31-Jul-13,native,81,unpredated,n
guam,southblas,31-Jul-13,native,82,unpredated,n
guam,southblas,31-Jul-13,native,83,unpredated,n
guam,southblas,31-Jul-13,native,84,unpredated,n
guam,southblas,31-Jul-13,native,85,predated,n
guam,southblas,31-Jul-13,native,86,unpredated,n
guam,southblas,31-Jul-13,native,87,unpredated,n
guam,southblas,31-Jul-13,native,88,unpredated,n
guam,southblas,31-Jul-13,native,89,unpredated,n
guam,southblas,31-Jul-13,native,90,unpredated,n
guam,southblas,31-Jul-13,native,91,unpredated,n
guam,southblas,31-Jul-13,native,92,unpredated,n
guam,southblas,31-Jul-13,native,93,unpredated,n
guam,southblas,31-Jul-13,native,94,missing,n
guam,southblas,31-Jul-13,native,95,unpredated,n
guam,southblas,31-Jul-13,native,96,unpredated,n
guam,southblas,31-Jul-13,native,97,unpredated,n
guam,southblas,31-Jul-13,native,98,unpredated,n
guam,southblas,31-Jul-13,native,99,unpredated,n
guam,southblas,31-Jul-13,native,100,unpredated,n
guam,southblas,31-Jul-13,native,101,unpredated,n
guam,southblas,31-Jul-13,native,102,unpredated,n
guam,southblas,31-Jul-13,native,103,unpredated,n
guam,southblas,31-Jul-13,native,104,question,n
guam,southblas,31-Jul-13,native,105,unpredated,n
guam,southblas,31-Jul-13,native,106,unpredated,n
guam,southblas,31-Jul-13,native,107,unpredated,n
guam,southblas,31-Jul-13,native,108,unpredated,n
guam,southblas,31-Jul-13,native,109,unpredated,n
guam,southblas,31-Jul-13,native,110,unpredated,n
guam,southblas,31-Jul-13,native,111,predated,n
guam,southblas,31-Jul-13,native,112,unpredated,n
guam,southblas,31-Jul-13,native,113,unpredated,n
guam,southblas,31-Jul-13,native,114,unpredated,n
guam,southblas,31-Jul-13,native,115,unpredated,n
guam,southblas,31-Jul-13,native,116,unpredated,n
guam,southblas,31-Jul-13,native,117,unpredated,n
guam,southblas,31-Jul-13,native,118,predated,n
guam,southblas,31-Jul-13,native,119,predated,y
guam,southblas,31-Jul-13,native,120,unpredated,n
guam,southblas,31-Jul-13,native,121,unpredated,n
guam,southblas,31-Jul-13,native,122,unpredated,n
guam,southblas,31-Jul-13,native,123,unpredated,n
guam,southblas,31-Jul-13,native,124,unpredated,n
guam,southblas,31-Jul-13,native,125,unpredated,n
guam,southblas,31-Jul-13,native,126,unpredated,n
guam,southblas,31-Jul-13,native,127,unpredated,n
guam,southblas,31-Jul-13,native,128,unpredated,n
guam,southblas,31-Jul-13,native,129,unpredated,n
guam,southblas,31-Jul-13,native,130,unpredated,n
guam,southblas,31-Jul-13,native,131,unpredated,n
guam,southblas,31-Jul-13,native,132,unpredated,n
guam,southblas,31-Jul-13,native,133,unpredated,n
guam,southblas,31-Jul-13,native,134,unpredated,n
guam,southblas,31-Jul-13,native,135,unpredated,n
guam,southblas,31-Jul-13,native,136,unpredated,n
guam,southblas,31-Jul-13,native,137,unpredated,n
guam,southblas,31-Jul-13,native,138,unpredated,n
guam,southblas,31-Jul-13,native,139,unpredated,n
guam,southblas,31-Jul-13,native,140,unpredated,n
guam,southblas,31-Jul-13,native,141,unpredated,n
guam,southblas,31-Jul-13,native,142,unpredated,n
guam,southblas,31-Jul-13,native,143,unpredated,n
guam,southblas,31-Jul-13,native,144,unpredated,n
guam,southblas,31-Jul-13,native,145,question,n
guam,southblas,31-Jul-13,native,146,unpredated,n
guam,southblas,31-Jul-13,native,147,unpredated,n
guam,southblas,31-Jul-13,native,148,unpredated,n
guam,southblas,31-Jul-13,native,149,unpredated,n
guam,southblas,31-Jul-13,native,150,unpredated,n
guam,southblas,31-Jul-13,native,151,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,1,predated,n
rota,tweksberry,17-Jul-13,disturbed,2,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,3,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,4,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,5,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,6,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,7,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,8,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,9,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,10,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,11,predated,n
rota,tweksberry,17-Jul-13,disturbed,12,predated,n
rota,tweksberry,17-Jul-13,disturbed,13,predated,n
rota,tweksberry,17-Jul-13,disturbed,14,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,15,predated,n
rota,tweksberry,17-Jul-13,disturbed,16,missing,n
rota,tweksberry,17-Jul-13,disturbed,17,missing,n
rota,tweksberry,17-Jul-13,disturbed,18,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,19,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,20,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,21,predated,n
rota,tweksberry,17-Jul-13,disturbed,22,predated,n
rota,tweksberry,17-Jul-13,disturbed,23,predated,n
rota,tweksberry,17-Jul-13,disturbed,24,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,25,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,26,predated,n
rota,tweksberry,17-Jul-13,disturbed,27,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,28,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,29,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,30,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,31,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,32,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,33,predated,n
rota,tweksberry,17-Jul-13,disturbed,34,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,35,predated,n
rota,tweksberry,17-Jul-13,disturbed,36,predated,n
rota,tweksberry,17-Jul-13,disturbed,37,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,38,predated,n
rota,tweksberry,17-Jul-13,disturbed,39,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,40,predated,n
rota,tweksberry,17-Jul-13,disturbed,41,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,42,predated,n
rota,tweksberry,17-Jul-13,disturbed,43,missing,n
rota,tweksberry,17-Jul-13,disturbed,44,missing,n
rota,tweksberry,17-Jul-13,disturbed,45,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,46,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,47,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,48,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,49,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,50,predated,n
rota,tweksberry,17-Jul-13,disturbed,51,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,52,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,53,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,54,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,55,predated,n
rota,tweksberry,17-Jul-13,disturbed,56,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,57,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,58,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,59,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,60,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,61,predated,n
rota,tweksberry,17-Jul-13,disturbed,62,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,63,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,64,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,65,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,66,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,67,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,68,missing,n
rota,tweksberry,17-Jul-13,disturbed,69,missing,n
rota,tweksberry,17-Jul-13,disturbed,70,predated,y
rota,tweksberry,17-Jul-13,disturbed,71,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,72,missing,n
rota,tweksberry,17-Jul-13,disturbed,73,missing,n
rota,tweksberry,17-Jul-13,disturbed,74,missing,n
rota,tweksberry,17-Jul-13,disturbed,75,predated,n
rota,tweksberry,17-Jul-13,disturbed,76,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,77,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,78,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,79,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,80,predated,y
rota,tweksberry,17-Jul-13,disturbed,81,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,82,predated,n
rota,tweksberry,17-Jul-13,disturbed,83,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,84,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,85,predated,n
rota,tweksberry,17-Jul-13,disturbed,86,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,87,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,88,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,89,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,90,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,91,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,92,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,93,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,94,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,95,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,96,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,97,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,98,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,99,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,100,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,101,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,102,predated,n
rota,tweksberry,17-Jul-13,disturbed,103,predated,n
rota,tweksberry,17-Jul-13,disturbed,104,question,n
rota,tweksberry,17-Jul-13,disturbed,105,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,106,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,107,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,108,predated,n
rota,tweksberry,17-Jul-13,disturbed,109,predated,n
rota,tweksberry,17-Jul-13,disturbed,110,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,111,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,112,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,113,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,114,predated,n
rota,tweksberry,17-Jul-13,disturbed,115,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,116,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,117,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,118,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,119,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,120,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,121,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,122,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,123,predated,n
rota,tweksberry,17-Jul-13,disturbed,124,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,125,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,126,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,127,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,128,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,129,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,130,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,131,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,132,predated,y
rota,tweksberry,17-Jul-13,disturbed,133,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,135,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,136,predated,n
rota,tweksberry,17-Jul-13,disturbed,137,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,138,predated,n
rota,tweksberry,17-Jul-13,disturbed,139,predated,n
rota,tweksberry,17-Jul-13,disturbed,140,predated,n
rota,tweksberry,17-Jul-13,disturbed,141,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,142,missing,n
rota,tweksberry,17-Jul-13,disturbed,143,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,144,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,145,predated,n
rota,tweksberry,17-Jul-13,disturbed,146,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,147,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,148,unpredated,n
rota,tweksberry,17-Jul-13,disturbed,149,predated,n
rota,tweksberry,17-Jul-13,disturbed,150,unpredated,n
guam,twolovers,31-Jul-13,disturbed,1,unpredated,n
guam,twolovers,31-Jul-13,disturbed,2,unpredated,n
guam,twolovers,31-Jul-13,disturbed,3,unpredated,n
guam,twolovers,31-Jul-13,disturbed,4,missing,n
guam,twolovers,31-Jul-13,disturbed,5,unpredated,n
guam,twolovers,31-Jul-13,disturbed,6,unpredated,n
guam,twolovers,31-Jul-13,disturbed,7,unpredated,y
guam,twolovers,31-Jul-13,disturbed,8,predated,n
guam,twolovers,31-Jul-13,disturbed,9,unpredated,n
guam,twolovers,31-Jul-13,disturbed,10,unpredated,n
guam,twolovers,31-Jul-13,disturbed,11,unpredated,n
guam,twolovers,31-Jul-13,disturbed,12,unpredated,y
guam,twolovers,31-Jul-13,disturbed,13,missing,n
guam,twolovers,31-Jul-13,disturbed,14,unpredated,n
guam,twolovers,31-Jul-13,disturbed,15,unpredated,n
guam,twolovers,31-Jul-13,disturbed,16,unpredated,n
guam,twolovers,31-Jul-13,disturbed,17,predated,y
